id,en,cn,class
5388,"I'm concerned about whether it will affect my credit card. If it doesn't, I'm also prepared.",我担心这会不会影响我的信用卡。如果不会影响的话，我也做好准备了。,2
5394,The top-ranking card is the highly promoted card from Minsheng Bank.,排在最前面的就是民生银行热推的卡。,2
5402,"I've got everything, and I won't mention the 60,000 from China Merchants Bank. It shows that other banks have too high credit limits, and I don't know how to deal with it. The Guangfa Sharp Card gives a straightforward 100 RMB for a 5,000 RMB limit every month.",我已经都搞定了，招商银行的6万额度我就不提了。显示其他银行的授信额度太高，我不知道该如何应对。广发犀利卡每月5000元额度能简单拿到100块。,2
5419,"How do you know this? Is there a numerical indication on the limit adjustment interface, or do you need to click on it to see if there are any changes?",你怎么知道的？额度调整的界面上有数字提示吗？还是要点击一下才能知道有没有调整？,2
5423,"I’ve invested 100,000 in a fixed deposit for three years and haven't withdrawn anything. What’s going on?",我在定期存款上投资了10万，已经三年了，却一直没提取过。这是怎么回事？,2
5427,"I applied for it last month, but I didn't get anything this month. It's a scam, don't believe it.",我上个月申请的，这个月没收到任何消息。假的，别信。,0
5434,The new credit limit I just got from the Construction Bank is quite good.,我刚办的建行新额度还不错。,2
5439,Why doesn't Guangfa Bank have better risk control? How do you guys use it?,广发银行怎么没有更好的风险控制啊？你们是怎么用的？,2
5442,"The starting price for the Bai Qilin is 20,000. ",白麒麟的起售价格是两万。,2
5450,"Later I took it, which allowed you to pay in installments. I said I would pay in full! She has been receiving many calls from the number 0215572. When I call back, there's no way to communicate.",后来我接了电话，他们让我分期付款。我说我会全额付款！她最近接到很多0215572的电话。回拨的时候根本没法沟通。,2
5454,Where can I check the pre-approval amount for the Huimin Loan? Could you send me a screenshot?,惠民贷的预审批额度在哪里查看？能给我发个截图吗？,2
5456,"The display on my Hui Min Loan shows a maximum of 200,000, but I can't see the pre-approval limit.",我的惠民贷显示的最高额度是20万，但我没有看到预审批额度。,2
5476,"Today, I tried to pay with Apple Pay at the gas station, but it took so long that I ended up just using my card instead. Later, I opened a treasure chest and got a $10 no-PIN coupon. I’ll give it another shot next time.",今天我在加油站用Apple Pay支付，结果拖了半天没支付成功，最后还是刷了卡。之后我开了个宝箱，发现有10块的小额免密红包。下次再试试吧。,2
5485,"I also bank with Bank of Communications. Last Friday, I experienced the same issue. This Monday, my account manager called me and said that my credit card spending over the past six months is higher than my total household income, so the bank wants me to explain the reason. After discussing with the account manager, the approval status changed again...",我也是交通银行的客户，上周五也遇到过这个问题。这周一，客户经理给我打电话，说我的信用卡在过去六个月的消费超过了家庭总收入，因此银行想让我解释一下原因。和客户经理沟通之后，审批的状态又变了...,2
5487,Why is it that my mortgage is disbursed directly in three days without anyone calling me?,为什么我的房贷在三天内就直接放款，而没有人打电话联系我？,2
5492,"I have no idea why, but the bank card I opened with Bank of Communications in 2009 had a limit of less than 10,000. I've never gotten any points, and now my limit is 150,000.",我也不知道为什么，我在09年办的交行卡额度不到一万，从来没有分过，现在额度变成15万了。,2
5495,"I often make multiple small withdrawals, and each time I increase my limit by 1,000 to 2,000. What’s the deal with that?",我经常进行小额多笔的提取，每次提额都是一千到两千，这是什么情况？,2
5502,"I've been using my card every month and paying it off for over six months now, but they never give me a credit limit increase. I feel like Pudong Development Bank is really stingy.",我每个月都用卡并还清，已经超过半年了，但是他们从来不给我提高信用额度。我觉得浦发银行真是太抠了。,0
5505,"Are you applying for a traffic card? If not, then that person must be applying for one! I guess they are leaving you as a contact person! ",你是在申请交通卡吗？如果不是，那个人一定是在申请卡！我想他们把你留作联络人了！,2
5513,"Impressive, the speed of the credit limit increase is quite good.",真佩服，这个提额的速度挺快的。,2
5528,Try Qilin White,试试麒麟白,2
5529,"What channel should I use to apply, and what type of card is available?",请问我应该通过哪个渠道申请，提供哪些卡种呢？,2
5536,"I opened an account with a balance of 35,000 and increased it to 55,000 at the beginning of this month, with Pudong Development Bank.",我这个月初在浦发银行开卡，余额从35000提到了55000。,2
5539,"It should start from 20,000, right? When I applied, it was 22,000, the card from China Merchants Bank.",应该是从2万开始吧？我申请的时候是2.2万，是招商银行的卡。,2
5549,Can I apply for withdrawal on-site and submit other financial documents?,我可以现场申请提款并提交其他财务证明吗？,2
5558,So many people can't understand it. I appealed to four banks using this method and was successful each time. I've already set up personalized installments. This serves as guidance for those who can't appeal or who can't reach an agreement. My main question is regarding this contract...,这么多人都看不懂。我用这种方法向四家银行申诉，结果都成功了。个性化分期也已经设置好了。这可以给那些不会申诉或协商不成的人提供一些帮助。我的主要问题是想问有关这份合同的事…,2
